trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment
1,70,30,stocks,2021-03-18T01:37:55Z,task1,1,70,2,JSjHZMdQ,barchart
1,75,25,stocks,2021-03-18T01:41:41Z,task1,1,75,2,zjbadj2T,interval
1,75,25,stocks,2021-03-18T01:49:54Z,task1,1,75,2,n6Fb15Be,interval
1,10,90,stocks,2021-03-18T01:52:39Z,task1,1,10,2,LiUSBIbs,hopsdist
1,70,30,stocks,2021-03-18T02:02:58Z,task1,30,70,2,bfKHFfR8,hopsdist
1,75,25,bonds,2021-03-18T02:09:59Z,task1,1,25,2,qw7Y3WE6,hopsdist
1,90,10,stocks,2021-03-18T02:54:21Z,task1,30,90,2,X4DUFLzy,barchart
1,100,0,stocks,2021-03-18T02:52:57Z,task1,30,100,2,ERf7L7VX,hopsdist
1,100,0,stocks,2021-03-18T02:52:32Z,task1,30,100,2,5rThdkyC,interval
1,60,40,bonds,2021-03-18T03:06:29Z,task1,1,40,2,sfqKoI60,table
1,63,37,bonds,2021-03-18T03:04:59Z,task1,1,37,2,irBodiNR,density
1,0,100,stocks,2021-03-18T03:07:43Z,task1,1,0,2,vY1JF5yT,barchart
1,78,22,bonds,2021-03-18T03:16:39Z,task1,1,22,2,QA7eaZ58,interval
1,35,65,bonds,2021-03-18T03:33:52Z,task1,1,65,2,5LdZf9d2,density
1,90,10,stocks,2021-03-18T03:55:18Z,task1,1,90,2,bYY2jRXC,table
1,13,87,stocks,2021-03-18T04:10:05Z,task1,1,13,2,6hYtvkUt,interval
1,35,65,bonds,2021-03-18T04:13:57Z,task1,30,65,2,hFWAcYms,hops
1,75,25,stocks,2021-03-18T04:20:01Z,task1,1,75,2,AzFffxWV,table
1,8,92,bonds,2021-03-18T04:22:02Z,task1,30,92,2,CTij7KI0,density
1,50,50,stocks,2021-03-18T04:35:39Z,task1,1,50,2,3Av6mKCU,table
1,8,92,bonds,2021-03-18T04:38:03Z,task1,30,92,2,giqrEsxa,interval
1,65,35,stocks,2021-03-18T04:55:25Z,task1,1,65,2,NoAbJ9SC,density
1,3,97,bonds,2021-03-18T04:50:03Z,task1,1,97,2,YGmVXctb,hops
1,75,25,bonds,2021-03-18T06:51:40Z,task1,1,25,2,YzzaZbQb,table
1,30,70,bonds,2021-03-18T08:38:58Z,task1,30,70,2,1CxbYDi0,hopsdist
1,100,0,stocks,2021-03-18T16:03:57Z,task1,30,100,2,VrORzmC3,density
1,0,100,bonds,2021-03-18T16:06:40Z,task1,30,100,2,Ke6AO54Z,table
1,0,100,bonds,2021-03-18T16:06:26Z,task1,30,100,2,pfuRg4QJ,barchart
1,100,0,stocks,2021-03-18T16:09:35Z,task1,30,100,2,aR6ZAxSB,barchart
1,25,75,stocks,2021-03-18T16:11:22Z,task1,1,25,2,FvkXyNfJ,point
1,0,100,bonds,2021-03-18T16:13:23Z,task1,30,100,2,XWGQKCYK,table
1,0,100,bonds,2021-03-18T16:22:58Z,task1,30,100,2,o0vmJ33w,table
1,35,65,bonds,2021-03-18T16:21:53Z,task1,1,65,2,dn0ceftL,interval
1,10,90,bonds,2021-03-18T16:22:08Z,task1,30,90,2,FlkpZA5D,interval
1,40,60,bonds,2021-03-18T16:26:49Z,task1,1,60,2,BSl2bHCH,barchart
1,100,0,stocks,2021-03-18T16:22:35Z,task1,30,100,2,diRsvrSp,point
1,50,50,stocks,2021-03-18T16:23:56Z,task1,1,50,2,jWrAFb7o,density
1,100,0,stocks,2021-03-18T16:28:15Z,task1,30,100,2,73pjFxSt,point
1,80,20,bonds,2021-03-18T16:31:31Z,task1,1,20,2,nP3o6Xld,point
1,30,70,stocks,2021-03-18T16:32:47Z,task1,1,30,2,ulloPKoy,density
1,30,70,bonds,2021-03-18T16:44:34Z,task1,1,70,2,jmulOEyq,density
1,15,85,bonds,2021-03-18T16:44:21Z,task1,1,85,2,L81uYnFP,point
1,18,82,stocks,2021-03-18T16:47:07Z,task1,30,18,2,Ckqp0S6g,point
1,90,10,stocks,2021-03-18T16:54:02Z,task1,30,90,2,Y1nt7yaG,table
1,0,100,bonds,2021-03-18T16:58:47Z,task1,30,100,2,rk3wPfU9,hops
1,20,80,stocks,2021-03-18T16:59:47Z,task1,1,20,2,zMH4npNY,interval
1,1,99,stocks,2021-03-18T17:18:57Z,task1,1,1,2,RxaxieZl,table
1,0,100,bonds,2021-03-18T17:12:19Z,task1,30,100,2,ZNgZUovw,table
1,70,30,stocks,2021-03-18T17:14:05Z,task1,30,70,2,AxjtwqAS,hopsdist
1,50,50,bonds,2021-03-18T17:42:12Z,task1,1,50,2,a0v0gmBS,dotplot
1,0,100,bonds,2021-03-18T18:33:16Z,task1,30,100,2,n0Sc4wcz,dotplot
1,30,70,bonds,2021-03-18T18:34:44Z,task1,1,70,2,L7SBxoYt,hops
1,70,30,stocks,2021-03-18T18:37:50Z,task1,30,70,2,13ALfEli,point
1,60,40,bonds,2021-03-18T18:40:49Z,task1,1,40,2,KJtTnWx0,dotplot
1,100,0,stocks,2021-03-18T18:38:02Z,task1,30,100,2,Fk9KAr2Z,hopsdist
1,60,40,stocks,2021-03-18T18:47:39Z,task1,1,60,2,HMvodXiB,interval
1,100,0,stocks,2021-03-18T18:38:33Z,task1,30,100,2,rvf4nZOP,hops
1,0,100,bonds,2021-03-18T18:42:24Z,task1,30,100,2,9guVNGGC,dotplot
1,0,100,bonds,2021-03-18T18:44:17Z,task1,30,100,2,tvLQoi4G,barchart
1,10,90,bonds,2021-03-18T18:41:58Z,task1,1,90,2,tQDYxZ81,hops
1,90,10,stocks,2021-03-18T18:43:51Z,task1,30,90,2,ayPyXGjo,barchart
1,75,25,stocks,2021-03-18T18:49:16Z,task1,30,75,2,yVncI91m,barchart
1,0,100,bonds,2021-03-18T18:48:35Z,task1,30,100,2,3Vuu6iKT,dotplot
1,75,25,bonds,2021-03-18T18:52:18Z,task1,1,25,2,UjjJWjHQ,barchart
1,0,100,bonds,2021-03-18T18:56:00Z,task1,30,100,2,ERx33R94,point
1,80,20,stocks,2021-03-18T18:53:20Z,task1,30,80,2,n2ToGPvU,dotplot
1,60,40,stocks,2021-03-18T18:55:18Z,task1,1,60,2,pTQ62b0l,dotplot
1,0,100,bonds,2021-03-18T19:05:55Z,task1,30,100,2,M2wTjbSE,point
1,0,100,bonds,2021-03-18T19:06:26Z,task1,30,100,2,HJs83Q8g,interval
1,100,0,stocks,2021-03-18T19:16:26Z,task1,30,100,2,8dTEvjO4,hopsdist
1,20,80,stocks,2021-03-18T19:23:45Z,task1,1,20,2,KWDgbGm4,interval
1,100,0,stocks,2021-03-18T19:29:17Z,task1,30,100,2,UJcVd2TG,hops
1,40,60,bonds,2021-03-18T19:35:56Z,task1,1,60,2,ApM8otwl,hopsdist
1,65,35,stocks,2021-03-18T19:50:02Z,task1,30,65,2,6AXFCdZ9,interval
1,0,100,bonds,2021-03-18T19:49:28Z,task1,30,100,2,CWm8UHdR,point
1,100,0,stocks,2021-03-18T19:50:38Z,task1,30,100,2,qEtWBV4q,dotplot
1,17,83,stocks,2021-03-18T19:52:58Z,task1,30,17,2,990j0a1g,dotplot
1,40,60,bonds,2021-03-18T19:51:00Z,task1,30,60,2,i1ThzWu9,barchart
1,32,68,bonds,2021-03-18T19:54:11Z,task1,1,68,2,3HTa4C3w,dotplot
1,32,68,bonds,2021-03-18T20:49:39Z,task1,1,68,2,f2gacKfC,point
1,0,100,bonds,2021-03-18T21:38:43Z,task1,30,100,2,MDgpushP,hops
1,20,80,stocks,2021-03-18T21:40:41Z,task1,1,20,2,g1VQzaaH,point
1,90,10,stocks,2021-03-18T21:48:08Z,task1,30,90,2,I4DYQ30E,barchart
1,25,75,stocks,2021-03-18T21:44:35Z,task1,1,25,2,7oAfixKC,density
1,40,60,bonds,2021-03-18T21:51:39Z,task1,1,60,2,xDD5eppb,point
1,25,75,bonds,2021-03-18T21:46:11Z,task1,1,75,2,8ObNrSLP,hops
1,10,90,bonds,2021-03-18T21:57:17Z,task1,30,90,2,EQKY3iUK,hopsdist
1,20,80,bonds,2021-03-18T22:13:16Z,task1,1,80,2,F9sXiaez,barchart
1,80,20,bonds,2021-03-18T22:14:45Z,task1,1,20,2,WpvHJU0u,barchart
1,0,100,bonds,2021-03-18T22:16:41Z,task1,30,100,2,7EoLeJB8,barchart
1,85,15,stocks,2021-03-18T22:23:17Z,task1,1,85,2,N1Sd7DgS,barchart
1,0,100,bonds,2021-03-18T22:35:36Z,task1,30,100,2,bvD5GSTE,hopsdist
1,20,80,bonds,2021-03-18T22:50:27Z,task1,1,80,2,9ELOvUK7,barchart
1,60,40,stocks,2021-03-18T22:55:37Z,task1,30,60,2,J68xlxT0,density
1,35,65,bonds,2021-03-18T22:57:46Z,task1,30,65,2,6bPeDxK2,point
2,80,20,stocks,2021-03-14T18:10:35Z,task1,5,80,3,bD48Dkqx,hops
2,60,40,bonds,2021-03-14T18:46:21Z,task1,25,40,3,eQFXhCnI,hops
2,35,65,bonds,2021-03-14T19:00:19Z,task1,5,65,3,HnGQuT00,point
2,0,100,bonds,2021-03-14T18:53:07Z,task1,15,100,3,Ks0A1NpT,barchart
2,90,10,bonds,2021-03-15T01:32:04Z,task1,20,10,3,M5LqR4zT,barchart
2,40,60,stocks,2021-03-15T01:21:45Z,task1,5,40,3,3ndBz7Qo,table
2,0,100,bonds,2021-03-15T01:23:12Z,task1,25,100,3,AWr1hgkv,hopsdist
2,100,0,stocks,2021-03-15T01:27:33Z,task1,25,100,3,CdUu1H6o,interval
2,8,92,bonds,2021-03-15T01:39:28Z,task1,25,92,3,zPh3til0,table
2,12,88,stocks,2021-03-15T04:19:38Z,task1,20,12,3,qjKh7UVK,dotplot
2,100,0,stocks,2021-03-15T04:08:55Z,task1,25,100,3,0kdSrEo1,hops
2,70,30,bonds,2021-03-15T03:59:49Z,task1,20,30,3,NtGf92sF,hops
2,30,70,bonds,2021-03-15T04:18:41Z,task1,5,70,3,s4Q3qpf8,density
2,30,70,stocks,2021-03-15T04:19:24Z,task1,15,30,3,wcNpYsey,table
2,5,95,bonds,2021-03-15T04:19:44Z,task1,25,95,3,jRfV99uU,interval
2,12,88,stocks,2021-03-15T04:19:44Z,task1,20,12,3,vfzDKPXv,point
2,40,60,stocks,2021-03-15T04:20:06Z,task1,10,40,3,kNKuLFG1,dotplot
2,20,80,bonds,2021-03-15T04:19:03Z,task1,15,80,3,zmUvANDx,interval
2,70,30,stocks,2021-03-15T04:19:07Z,task1,25,70,3,benynrvy,density
2,80,20,stocks,2021-03-15T04:32:15Z,task1,25,80,3,ebn3H4dp,density
2,0,100,bonds,2021-03-15T04:31:55Z,task1,25,100,3,9WnJN1l8,dotplot
2,15,85,bonds,2021-03-15T04:37:49Z,task1,15,85,3,Ezv2ERqp,dotplot
2,30,70,bonds,2021-03-15T05:34:03Z,task1,15,70,3,ybFQHjKq,density
2,70,30,stocks,2021-03-15T06:12:14Z,task1,20,70,3,F5VIGNAk,hopsdist
2,15,85,bonds,2021-03-15T23:08:58Z,task1,15,85,3,E59UVtDr,point
2,80,20,stocks,2021-03-15T09:50:20Z,task1,15,80,3,v2e8aGQ4,point
2,35,65,bonds,2021-03-15T10:08:49Z,task1,20,65,3,YiuoCenX,table
2,100,0,stocks,2021-03-15T11:58:32Z,task1,10,100,3,ZAoHkw0a,hops
2,100,0,stocks,2021-03-15T13:26:27Z,task1,10,100,3,M45OaFvP,dotplot
2,100,0,stocks,2021-03-15T13:29:44Z,task1,15,100,3,iqmer3KI,point
2,20,80,stocks,2021-03-15T13:50:13Z,task1,15,20,3,T7HR6iyi,density
2,0,100,bonds,2021-03-15T19:58:29Z,task1,10,100,3,rcY6S9oO,dotplot
2,90,10,bonds,2021-03-15T20:05:28Z,task1,25,10,3,lNOCYGhO,dotplot
2,70,30,stocks,2021-03-15T20:03:07Z,task1,10,70,3,140n4mbs,hops
2,100,0,stocks,2021-03-15T20:37:51Z,task1,5,100,3,f5LKgqpQ,point
2,0,100,bonds,2021-03-15T22:12:51Z,task1,20,100,3,DBQIKx8Z,table
2,70,30,stocks,2021-03-16T04:41:32Z,task1,15,70,3,39ZWzf76,dotplot
2,35,65,bonds,2021-03-16T04:55:51Z,task1,5,65,3,AR0XBZIP,interval
2,0,100,bonds,2021-03-16T14:31:02Z,task1,20,100,3,fzvUmShi,point
2,35,65,bonds,2021-03-16T18:56:31Z,task1,5,65,3,ISxZ2FH5,hops
2,100,0,stocks,2021-03-16T19:18:48Z,task1,10,100,3,ixnlV8AS,table
2,70,30,stocks,2021-03-17T12:59:01Z,task1,5,70,3,kcjVVfCK,table
2,100,0,stocks,2021-03-17T13:01:55Z,task1,20,100,3,Es5ER1YT,dotplot
2,100,0,stocks,2021-03-17T13:06:01Z,task1,20,100,3,6ZVU5hiB,barchart
2,88,12,stocks,2021-03-17T13:31:23Z,task1,5,88,3,xCjrtzRP,density
2,5,95,stocks,2021-03-17T14:33:28Z,task1,5,5,3,1C6DBLUa,hops
2,25,75,bonds,2021-03-17T13:46:18Z,task1,5,75,3,7ucyRcab,hopsdist
2,75,25,stocks,2021-03-17T13:55:32Z,task1,5,75,3,TF24R4Vr,point
2,75,25,stocks,2021-03-17T14:26:57Z,task1,5,75,3,JRSkVids,hopsdist
2,20,80,bonds,2021-03-17T14:42:09Z,task1,10,80,3,EACALwsH,barchart
2,10,90,bonds,2021-03-17T15:22:39Z,task1,25,90,3,bijkrN4x,interval
2,100,0,stocks,2021-03-17T16:26:40Z,task1,25,100,3,yesT399G,density
2,100,0,stocks,2021-03-17T16:24:41Z,task1,10,100,3,UhLgT1NF,hops
2,80,20,bonds,2021-03-17T16:28:12Z,task1,10,20,3,HYZzEL2u,dotplot
2,100,0,stocks,2021-03-17T16:27:25Z,task1,15,100,3,VdYpbJUh,dotplot
2,100,0,stocks,2021-03-17T16:32:44Z,task1,25,100,3,sXf1t2TC,table
2,100,0,stocks,2021-03-17T16:44:47Z,task1,10,100,3,a3sNCAlt,point
2,76,24,stocks,2021-03-17T16:45:56Z,task1,25,76,3,WeLeVmdO,hops
2,0,100,bonds,2021-03-17T16:38:56Z,task1,15,100,3,651zZLZY,dotplot
2,75,25,stocks,2021-03-17T17:07:53Z,task1,15,75,3,tPX21tz0,barchart
2,100,0,stocks,2021-03-17T17:08:11Z,task1,15,100,3,Wx6qtrFR,density
2,70,30,stocks,2021-03-17T17:16:43Z,task1,20,70,3,xjaSiYlq,dotplot
2,80,20,stocks,2021-03-17T17:22:48Z,task1,5,80,3,BdNwuYY3,dotplot
2,80,20,stocks,2021-03-17T17:28:03Z,task1,20,80,3,gkKtpet7,table
2,5,95,bonds,2021-03-17T17:32:08Z,task1,25,95,3,GbheV3mJ,density
2,100,0,stocks,2021-03-17T17:30:14Z,task1,20,100,3,g88DapTc,hopsdist
2,0,100,bonds,2021-03-17T17:38:02Z,task1,15,100,3,eMUmMQGE,point
2,0,100,bonds,2021-03-17T17:52:03Z,task1,20,100,3,B2HV6UdE,density
2,25,75,bonds,2021-03-17T17:58:31Z,task1,5,75,3,5WKDa2Ef,table
2,55,45,stocks,2021-03-17T17:55:16Z,task1,5,55,3,nJAP5Ncc,barchart
2,70,30,bonds,2021-03-17T17:59:22Z,task1,10,30,3,49IVMYWn,point
2,0,100,bonds,2021-03-17T18:01:47Z,task1,20,100,3,IsnM1aVU,hops
2,50,50,bonds,2021-03-17T20:58:24Z,task1,20,50,3,DxOS1qMI,table
2,0,100,bonds,2021-03-17T20:53:32Z,task1,25,100,3,FV3btokM,point
2,90,10,stocks,2021-03-17T20:54:12Z,task1,15,90,3,LxXewOKB,dotplot
2,0,100,bonds,2021-03-17T20:56:18Z,task1,25,100,3,oUs9Mfce,dotplot
2,100,0,stocks,2021-03-17T21:02:56Z,task1,25,100,3,f4xt2odB,point
2,15,85,bonds,2021-03-17T21:00:36Z,task1,15,85,3,7VJnbhrH,hopsdist
2,6,94,bonds,2021-03-17T20:56:52Z,task1,15,94,3,RGkwBCD7,hops
2,20,80,stocks,2021-03-17T20:59:44Z,task1,10,20,3,xIEzpaRA,interval
2,100,0,stocks,2021-03-17T21:07:16Z,task1,25,100,3,NYIo95xY,table
2,90,10,stocks,2021-03-17T21:09:32Z,task1,20,90,3,GkcZEM1X,table
2,0,100,stocks,2021-03-17T21:15:12Z,task1,20,0,3,qrOdbxJw,dotplot
2,100,0,stocks,2021-03-17T21:38:21Z,task1,15,100,3,biD53yQS,dotplot
2,100,0,stocks,2021-03-17T21:53:30Z,task1,15,100,3,FCqfkdPd,dotplot
2,0,100,bonds,2021-03-17T21:53:32Z,task1,20,100,3,5DZhfrMX,interval
2,30,70,bonds,2021-03-17T21:58:03Z,task1,25,70,3,TLjfV7aD,hopsdist
2,22,78,stocks,2021-03-17T22:17:02Z,task1,25,22,3,CiXTsREp,density
2,65,35,stocks,2021-03-17T22:23:31Z,task1,20,65,3,IhtyQEo6,density
2,80,20,stocks,2021-03-17T22:48:04Z,task1,15,80,3,DONO5fOK,point
2,20,80,bonds,2021-03-18T01:02:14Z,task1,5,80,3,wk2kZpQp,barchart
2,100,0,bonds,2021-03-18T01:02:52Z,task1,5,0,3,2rMOynRc,interval
2,0,100,bonds,2021-03-18T01:04:23Z,task1,15,100,3,RJ0yK39m,hopsdist
2,19,81,stocks,2021-03-18T01:18:50Z,task1,15,19,3,aLzBpinz,barchart
2,0,100,bonds,2021-03-18T01:16:32Z,task1,20,100,3,LvaztNSx,interval
2,40,60,stocks,2021-03-18T01:12:40Z,task1,5,40,3,Rxuytkvq,barchart
2,20,80,bonds,2021-03-18T01:16:37Z,task1,10,80,3,yTxbkwCa,interval
2,1,99,bonds,2021-03-18T01:17:39Z,task1,10,99,3,3a63mASS,hopsdist
2,90,10,stocks,2021-03-18T01:19:09Z,task1,10,90,3,hnADzc3k,hopsdist
2,0,100,bonds,2021-03-18T01:20:41Z,task1,20,100,3,mxVQAeko,barchart
2,8,92,bonds,2021-03-18T01:23:18Z,task1,15,92,3,azCvgawo,interval
2,94,6,stocks,2021-03-18T01:34:46Z,task1,15,94,3,sAmbOGvp,interval
2,20,80,bonds,2021-03-18T01:24:45Z,task1,5,80,3,jjVRkJbo,hopsdist
2,80,20,stocks,2021-03-18T01:38:19Z,task1,15,80,3,JSjHZMdQ,barchart
2,25,75,bonds,2021-03-18T01:42:09Z,task1,5,75,3,zjbadj2T,interval
2,75,25,stocks,2021-03-18T01:49:58Z,task1,10,75,3,n6Fb15Be,interval
2,90,10,stocks,2021-03-18T01:53:03Z,task1,15,90,3,LiUSBIbs,hopsdist
2,60,40,bonds,2021-03-18T02:03:28Z,task1,5,40,3,bfKHFfR8,hopsdist
2,11,89,bonds,2021-03-18T02:10:08Z,task1,20,89,3,qw7Y3WE6,hopsdist
2,85,15,stocks,2021-03-18T02:54:33Z,task1,25,85,3,X4DUFLzy,barchart
2,100,0,stocks,2021-03-18T02:53:03Z,task1,20,100,3,ERf7L7VX,hopsdist
2,100,0,stocks,2021-03-18T02:52:41Z,task1,20,100,3,5rThdkyC,interval
2,40,60,bonds,2021-03-18T03:06:40Z,task1,10,60,3,sfqKoI60,table
2,63,37,stocks,2021-03-18T03:05:36Z,task1,15,63,3,irBodiNR,density
2,0,100,bonds,2021-03-18T03:07:57Z,task1,25,100,3,vY1JF5yT,barchart
2,48,52,bonds,2021-03-18T03:16:51Z,task1,10,52,3,QA7eaZ58,interval
2,0,100,stocks,2021-03-18T03:34:07Z,task1,20,0,3,5LdZf9d2,density
2,10,90,bonds,2021-03-18T03:55:27Z,task1,20,90,3,bYY2jRXC,table
2,27,73,stocks,2021-03-18T04:11:13Z,task1,20,27,3,6hYtvkUt,interval
2,25,75,stocks,2021-03-18T04:14:07Z,task1,25,25,3,hFWAcYms,hops
2,20,80,bonds,2021-03-18T04:20:14Z,task1,25,80,3,AzFffxWV,table
2,8,92,bonds,2021-03-18T04:22:16Z,task1,25,92,3,CTij7KI0,density
2,15,85,stocks,2021-03-18T04:35:48Z,task1,10,15,3,3Av6mKCU,table
2,12,88,bonds,2021-03-18T04:38:10Z,task1,5,88,3,giqrEsxa,interval
2,70,30,stocks,2021-03-18T04:55:56Z,task1,5,70,3,NoAbJ9SC,density
2,3,97,stocks,2021-03-18T04:50:08Z,task1,10,3,3,YGmVXctb,hops
2,99,1,stocks,2021-03-18T06:51:51Z,task1,15,99,3,YzzaZbQb,table
2,80,20,stocks,2021-03-18T08:39:09Z,task1,20,80,3,1CxbYDi0,hopsdist
2,0,100,bonds,2021-03-18T16:04:05Z,task1,25,100,3,VrORzmC3,density
2,40,60,bonds,2021-03-18T16:06:56Z,task1,5,60,3,Ke6AO54Z,table
2,25,75,bonds,2021-03-18T16:06:36Z,task1,10,75,3,pfuRg4QJ,barchart
2,90,10,stocks,2021-03-18T16:09:58Z,task1,20,90,3,aR6ZAxSB,barchart
2,25,75,stocks,2021-03-18T16:11:23Z,task1,10,25,3,FvkXyNfJ,point
2,80,20,stocks,2021-03-18T16:13:32Z,task1,5,80,3,XWGQKCYK,table
2,0,100,bonds,2021-03-18T16:23:17Z,task1,25,100,3,o0vmJ33w,table
2,5,95,bonds,2021-03-18T16:22:02Z,task1,20,95,3,dn0ceftL,interval
2,1,99,bonds,2021-03-18T16:22:25Z,task1,15,99,3,FlkpZA5D,interval
2,100,0,stocks,2021-03-18T16:27:05Z,task1,25,100,3,BSl2bHCH,barchart
2,100,0,stocks,2021-03-18T16:22:40Z,task1,10,100,3,diRsvrSp,point
2,80,20,stocks,2021-03-18T16:24:04Z,task1,10,80,3,jWrAFb7o,density
2,0,100,bonds,2021-03-18T16:28:24Z,task1,5,100,3,73pjFxSt,point
2,0,100,bonds,2021-03-18T16:31:41Z,task1,15,100,3,nP3o6Xld,point
2,100,0,stocks,2021-03-18T16:32:54Z,task1,15,100,3,ulloPKoy,density
2,20,80,bonds,2021-03-18T16:44:44Z,task1,20,80,3,jmulOEyq,density
2,0,100,bonds,2021-03-18T16:44:29Z,task1,15,100,3,L81uYnFP,point
2,18,82,stocks,2021-03-18T16:47:15Z,task1,25,18,3,Ckqp0S6g,point
2,90,10,stocks,2021-03-18T16:54:27Z,task1,25,90,3,Y1nt7yaG,table
2,10,90,bonds,2021-03-18T16:58:58Z,task1,5,90,3,rk3wPfU9,hops
2,25,75,bonds,2021-03-18T17:00:07Z,task1,15,75,3,zMH4npNY,interval
2,3,97,stocks,2021-03-18T17:19:35Z,task1,15,3,3,RxaxieZl,table
2,0,100,bonds,2021-03-18T17:12:42Z,task1,25,100,3,ZNgZUovw,table
2,75,25,stocks,2021-03-18T17:14:27Z,task1,5,75,3,AxjtwqAS,hopsdist
2,100,0,stocks,2021-03-18T17:42:22Z,task1,20,100,3,a0v0gmBS,dotplot
2,100,0,stocks,2021-03-18T18:33:23Z,task1,25,100,3,n0Sc4wcz,dotplot
2,70,30,stocks,2021-03-18T18:34:56Z,task1,5,70,3,L7SBxoYt,hops
2,80,20,stocks,2021-03-18T18:38:05Z,task1,25,80,3,13ALfEli,point
2,20,80,stocks,2021-03-18T18:41:00Z,task1,10,20,3,KJtTnWx0,dotplot
2,10,90,bonds,2021-03-18T18:38:14Z,task1,20,90,3,Fk9KAr2Z,hopsdist
2,35,65,bonds,2021-03-18T18:47:58Z,task1,20,65,3,HMvodXiB,interval
2,80,20,stocks,2021-03-18T18:38:45Z,task1,5,80,3,rvf4nZOP,hops
2,30,70,bonds,2021-03-18T18:42:31Z,task1,5,70,3,9guVNGGC,dotplot
2,0,100,bonds,2021-03-18T18:44:28Z,task1,15,100,3,tvLQoi4G,barchart
2,100,0,stocks,2021-03-18T18:42:09Z,task1,15,100,3,tQDYxZ81,hops
2,10,90,bonds,2021-03-18T18:44:02Z,task1,25,90,3,ayPyXGjo,barchart
2,15,85,bonds,2021-03-18T18:49:26Z,task1,25,85,3,yVncI91m,barchart
2,50,50,bonds,2021-03-18T18:48:48Z,task1,5,50,3,3Vuu6iKT,dotplot
2,80,20,stocks,2021-03-18T18:52:42Z,task1,5,80,3,UjjJWjHQ,barchart
2,5,95,bonds,2021-03-18T18:56:15Z,task1,25,95,3,ERx33R94,point
2,75,25,stocks,2021-03-18T18:53:32Z,task1,5,75,3,n2ToGPvU,dotplot
2,100,0,stocks,2021-03-18T18:55:30Z,task1,15,100,3,pTQ62b0l,dotplot
2,100,0,stocks,2021-03-18T19:06:04Z,task1,15,100,3,M2wTjbSE,point
2,85,15,stocks,2021-03-18T19:06:33Z,task1,5,85,3,HJs83Q8g,interval
2,0,100,bonds,2021-03-18T19:16:38Z,task1,15,100,3,8dTEvjO4,hopsdist
2,10,90,bonds,2021-03-18T19:23:57Z,task1,5,90,3,KWDgbGm4,interval
2,100,0,stocks,2021-03-18T19:29:21Z,task1,10,100,3,UJcVd2TG,hops
2,70,30,stocks,2021-03-18T19:36:12Z,task1,25,70,3,ApM8otwl,hopsdist
2,75,25,stocks,2021-03-18T19:50:16Z,task1,15,75,3,6AXFCdZ9,interval
2,0,100,bonds,2021-03-18T19:49:38Z,task1,20,100,3,CWm8UHdR,point
2,0,100,bonds,2021-03-18T19:50:45Z,task1,15,100,3,qEtWBV4q,dotplot
2,16,84,stocks,2021-03-18T19:53:01Z,task1,20,16,3,990j0a1g,dotplot
2,5,95,bonds,2021-03-18T19:51:07Z,task1,25,95,3,i1ThzWu9,barchart
2,23,77,stocks,2021-03-18T19:54:15Z,task1,5,23,3,3HTa4C3w,dotplot
2,19,81,stocks,2021-03-18T20:49:43Z,task1,20,19,3,f2gacKfC,point
2,100,0,stocks,2021-03-18T21:38:50Z,task1,25,100,3,MDgpushP,hops
2,100,0,stocks,2021-03-18T21:40:56Z,task1,10,100,3,g1VQzaaH,point
2,80,20,stocks,2021-03-18T21:48:16Z,task1,10,80,3,I4DYQ30E,barchart
2,100,0,stocks,2021-03-18T21:44:41Z,task1,5,100,3,7oAfixKC,density
2,75,25,stocks,2021-03-18T21:51:48Z,task1,10,75,3,xDD5eppb,point
2,0,100,bonds,2021-03-18T21:46:21Z,task1,25,100,3,8ObNrSLP,hops
2,40,60,bonds,2021-03-18T21:57:28Z,task1,5,60,3,EQKY3iUK,hopsdist
2,90,10,stocks,2021-03-18T22:13:46Z,task1,20,90,3,F9sXiaez,barchart
2,90,10,stocks,2021-03-18T22:15:04Z,task1,15,90,3,WpvHJU0u,barchart
2,100,0,stocks,2021-03-18T22:16:48Z,task1,25,100,3,7EoLeJB8,barchart
2,45,55,bonds,2021-03-18T22:23:30Z,task1,25,55,3,N1Sd7DgS,barchart
2,0,100,stocks,2021-03-18T22:35:45Z,task1,5,0,3,bvD5GSTE,hopsdist
2,18,82,bonds,2021-03-18T22:50:46Z,task1,20,82,3,9ELOvUK7,barchart
2,50,50,stocks,2021-03-18T22:55:47Z,task1,20,50,3,J68xlxT0,density
2,65,35,stocks,2021-03-18T22:57:53Z,task1,15,65,3,6bPeDxK2,point
3,70,30,stocks,2021-03-14T18:10:43Z,task1,20,70,4,bD48Dkqx,hops
3,27,73,bonds,2021-03-14T18:46:27Z,task1,15,73,4,eQFXhCnI,hops
3,40,60,stocks,2021-03-14T19:00:31Z,task1,10,40,4,HnGQuT00,point
3,30,70,bonds,2021-03-14T18:53:14Z,task1,5,70,4,Ks0A1NpT,barchart
3,90,10,bonds,2021-03-15T01:32:22Z,task1,25,10,4,M5LqR4zT,barchart
3,30,70,bonds,2021-03-15T01:21:59Z,task1,20,70,4,3ndBz7Qo,table
3,0,100,bonds,2021-03-15T01:23:24Z,task1,10,100,4,AWr1hgkv,hopsdist
3,0,100,bonds,2021-03-15T01:28:03Z,task1,5,100,4,CdUu1H6o,interval
3,12,88,bonds,2021-03-15T01:39:36Z,task1,5,88,4,zPh3til0,table
